,Country,Date,Android,iOS
75,Virgin Islands British,2015-04,71.41,23.88
76,Virgin Islands British,2015-05,71.48,23.54
77,Virgin Islands British,2015-06,69.7,25.97
78,Virgin Islands British,2015-07,66.7,28.89
79,Virgin Islands British,2015-08,71.78,24.65
80,Virgin Islands British,2015-09,73.57,22.87
81,Virgin Islands British,2015-10,74.17,22.12
82,Virgin Islands British,2015-11,72.71,22.34
83,Virgin Islands British,2015-12,65.46,28.89
84,Virgin Islands British,2016-01,58.67,38.03
85,Virgin Islands British,2016-02,53.32,43.58
86,Virgin Islands British,2016-03,54.94,41.19
87,Virgin Islands British,2016-04,57.86,38.92
88,Virgin Islands British,2016-05,57.63,39.62
89,Virgin Islands British,2016-06,58.09,37.92
90,Virgin Islands British,2016-07,66.4,29.72
91,Virgin Islands British,2016-08,69.16,28.54
92,Virgin Islands British,2016-09,64.51,33.19
93,Virgin Islands British,2016-10,60.52,37.85
94,Virgin Islands British,2016-11,58.38,40.03
95,Virgin Islands British,2016-12,59.4,38.84
96,Virgin Islands British,2017-01,63.04,35.71
97,Virgin Islands British,2017-02,64.31,35.03
98,Virgin Islands British,2017-03,63.24,35.89
99,Virgin Islands British,2017-04,67.31,31.74
100,Virgin Islands British,2017-05,66.88,32.55
101,Virgin Islands British,2017-06,63.34,36.05
102,Virgin Islands British,2017-07,61.17,37.97
103,Virgin Islands British,2017-08,68.64,28.82
104,Virgin Islands British,2017-09,77.92,19.36
105,Virgin Islands British,2017-10,71.94,26.33
106,Virgin Islands British,2017-11,70.41,27.86
107,Virgin Islands British,2017-12,74.22,23.31
108,Virgin Islands British,2018-01,60.44,38.42
109,Virgin Islands British,2018-02,59.97,39.67
110,Virgin Islands British,2018-03,69.02,30.81
111,Virgin Islands British,2018-04,76.97,22.57
112,Virgin Islands British,2018-05,69.56,29.46
113,Virgin Islands British,2018-06,66.33,32.96
114,Virgin Islands British,2018-07,66.37,33.42
115,Virgin Islands British,2018-08,64.75,34.82
116,Virgin Islands British,2018-09,72.88,26.86
117,Virgin Islands British,2018-10,67.82,31.9
118,Virgin Islands British,2018-11,57.34,42.18
119,Virgin Islands British,2018-12,63.44,36.29
120,Virgin Islands British,2019-01,61.91,38.03
121,Virgin Islands British,2019-02,55.98,43.92
122,Virgin Islands British,2019-03,64.38,35.58
123,Virgin Islands British,2019-04,72.72,26.96
124,Virgin Islands British,2019-05,71.57,28.0
125,Virgin Islands British,2019-06,76.72,23.04
126,Virgin Islands British,2019-07,72.31,27.52
127,Virgin Islands British,2019-08,74.36,25.23
128,Virgin Islands British,2019-09,73.94,25.9
129,Virgin Islands British,2019-10,70.12,28.96
130,Virgin Islands British,2019-11,71.34,28.3
131,Virgin Islands British,2019-12,64.37,35.28
132,Virgin Islands British,2020-01,66.33,33.51
133,Virgin Islands British,2020-02,64.43,35.26
134,Virgin Islands British,2020-03,64.4,35.37
135,Virgin Islands British,2020-04,68.68,31.17
136,Virgin Islands British,2020-05,70.25,29.64
137,Virgin Islands British,2020-06,71.9,28.01
138,Virgin Islands British,2020-07,66.95,32.78
139,Virgin Islands British,2020-08,70.58,29.01
140,Virgin Islands British,2020-09,60.14,39.54
141,Virgin Islands British,2020-10,70.5,29.37
142,Virgin Islands British,2020-11,72.51,27.29
143,Virgin Islands British,2020-12,68.21,31.43
144,Virgin Islands British,2021-01,69.22,30.43
145,Virgin Islands British,2021-02,70.6,28.99
146,Virgin Islands British,2021-03,66.91,32.7
147,Virgin Islands British,2021-04,65.34,34.25
148,Virgin Islands British,2021-05,66.68,32.65
149,Virgin Islands British,2021-06,64.34,35.3
150,Virgin Islands British,2021-07,58.6,40.44
151,Virgin Islands British,2021-08,65.44,34.21
152,Virgin Islands British,2021-09,66.36,32.54
153,Virgin Islands British,2021-10,68.19,31.01
154,Virgin Islands British,2021-11,60.92,38.67
155,Virgin Islands British,2021-12,56.66,42.76
156,Virgin Islands British,2022-01,56.24,43.53
157,Virgin Islands British,2022-02,58.67,41.1
158,Virgin Islands British,2022-03,49.46,49.35
159,Virgin Islands British,2022-04,48.64,51.06
160,Virgin Islands British,2022-05,45.93,53.74
161,Virgin Islands British,2022-06,41.5,58.04
162,Virgin Islands British,2022-07,41.36,58.45
163,Virgin Islands British,2022-08,51.52,48.37
164,Virgin Islands British,2022-09,52.5,47.31
165,Virgin Islands British,2022-10,51.15,48.67
0,Virgin Islands U.S,2009-01,0.0,84.22
1,Virgin Islands U.S,2009-02,0.11,82.81
2,Virgin Islands U.S,2009-03,0.14,70.15
3,Virgin Islands U.S,2009-04,0.0,76.78
4,Virgin Islands U.S,2009-05,0.0,86.2
5,Virgin Islands U.S,2009-06,0.0,87.46
6,Virgin Islands U.S,2009-07,0.07,80.57
7,Virgin Islands U.S,2009-08,0.0,78.48
8,Virgin Islands U.S,2009-09,0.9,88.94
9,Virgin Islands U.S,2009-10,0.31,85.16
10,Virgin Islands U.S,2009-11,0.44,88.19
11,Virgin Islands U.S,2009-12,0.3,88.57
12,Virgin Islands U.S,2010-01,0.39,89.49
13,Virgin Islands U.S,2010-02,0.58,87.11
14,Virgin Islands U.S,2010-03,0.86,83.37
15,Virgin Islands U.S,2010-04,0.61,80.17
16,Virgin Islands U.S,2010-05,0.73,86.17
17,Virgin Islands U.S,2010-06,2.48,78.45
18,Virgin Islands U.S,2010-07,6.61,81.61
19,Virgin Islands U.S,2010-08,6.13,81.68
20,Virgin Islands U.S,2010-09,13.23,79.76
21,Virgin Islands U.S,2010-10,14.82,78.38
22,Virgin Islands U.S,2010-11,15.07,73.81
23,Virgin Islands U.S,2010-12,13.14,79.72
24,Virgin Islands U.S,2011-01,21.42,68.64
25,Virgin Islands U.S,2011-02,25.06,64.66
26,Virgin Islands U.S,2011-03,19.89,69.25
27,Virgin Islands U.S,2011-04,20.72,71.96
28,Virgin Islands U.S,2011-05,28.75,64.65
29,Virgin Islands U.S,2011-06,27.46,51.34
30,Virgin Islands U.S,2011-07,37.97,54.24
31,Virgin Islands U.S,2011-08,36.16,56.83
32,Virgin Islands U.S,2011-09,35.01,60.7
33,Virgin Islands U.S,2011-10,38.14,55.95
34,Virgin Islands U.S,2011-11,39.85,55.44
35,Virgin Islands U.S,2011-12,36.19,57.42
36,Virgin Islands U.S,2012-01,36.31,58.16
37,Virgin Islands U.S,2012-02,38.07,57.97
38,Virgin Islands U.S,2012-03,34.68,61.86
39,Virgin Islands U.S,2012-04,31.41,60.56
40,Virgin Islands U.S,2012-05,33.09,59.2
41,Virgin Islands U.S,2012-06,34.49,56.28
42,Virgin Islands U.S,2012-07,29.32,54.21
43,Virgin Islands U.S,2012-08,30.34,47.0
44,Virgin Islands U.S,2012-09,33.42,54.7
45,Virgin Islands U.S,2012-10,34.88,57.31
46,Virgin Islands U.S,2012-11,39.11,55.17
47,Virgin Islands U.S,2012-12,37.59,50.11
48,Virgin Islands U.S,2013-01,36.62,50.79
49,Virgin Islands U.S,2013-02,35.53,53.62
50,Virgin Islands U.S,2013-03,37.19,56.36
51,Virgin Islands U.S,2013-04,33.99,59.34
52,Virgin Islands U.S,2013-05,37.37,58.05
53,Virgin Islands U.S,2013-06,37.21,56.01
54,Virgin Islands U.S,2013-07,40.04,50.77
55,Virgin Islands U.S,2013-08,41.43,52.8
56,Virgin Islands U.S,2013-09,49.29,45.67
57,Virgin Islands U.S,2013-10,48.73,46.41
58,Virgin Islands U.S,2013-11,46.57,50.1
59,Virgin Islands U.S,2013-12,46.47,49.68
60,Virgin Islands U.S,2014-01,45.66,50.05
61,Virgin Islands U.S,2014-02,46.24,49.05
62,Virgin Islands U.S,2014-03,44.71,51.05
63,Virgin Islands U.S,2014-04,43.57,50.85
64,Virgin Islands U.S,2014-05,48.89,46.42
65,Virgin Islands U.S,2014-06,46.19,48.39
66,Virgin Islands U.S,2014-07,46.38,47.89
67,Virgin Islands U.S,2014-08,45.54,49.88
68,Virgin Islands U.S,2014-09,43.57,52.27
69,Virgin Islands U.S,2014-10,44.52,50.48
70,Virgin Islands U.S,2014-11,49.06,46.53
71,Virgin Islands U.S,2014-12,47.62,47.84
72,Virgin Islands U.S,2015-01,46.72,46.26
73,Virgin Islands U.S,2015-02,48.28,43.91
74,Virgin Islands U.S,2015-03,52.53,41.89
75,Virgin Islands U.S,2015-04,52.44,43.68
76,Virgin Islands U.S,2015-05,50.36,45.4
77,Virgin Islands U.S,2015-06,49.44,46.97
78,Virgin Islands U.S,2015-07,49.02,46.51
79,Virgin Islands U.S,2015-08,46.49,46.46
80,Virgin Islands U.S,2015-09,51.52,43.85
81,Virgin Islands U.S,2015-10,50.88,43.55
82,Virgin Islands U.S,2015-11,48.23,48.26
83,Virgin Islands U.S,2015-12,46.54,50.63
84,Virgin Islands U.S,2016-01,48.87,47.4
85,Virgin Islands U.S,2016-02,47.51,47.29
86,Virgin Islands U.S,2016-03,47.25,49.47
87,Virgin Islands U.S,2016-04,47.5,40.85
88,Virgin Islands U.S,2016-05,48.71,36.44
89,Virgin Islands U.S,2016-06,49.52,43.77
90,Virgin Islands U.S,2016-07,50.06,48.02
91,Virgin Islands U.S,2016-08,49.5,48.51
92,Virgin Islands U.S,2016-09,48.18,50.15
93,Virgin Islands U.S,2016-10,47.03,51.62
94,Virgin Islands U.S,2016-11,48.37,49.99
95,Virgin Islands U.S,2016-12,43.74,55.28
96,Virgin Islands U.S,2017-01,46.7,52.18
97,Virgin Islands U.S,2017-02,45.47,53.59
98,Virgin Islands U.S,2017-03,44.73,54.5
99,Virgin Islands U.S,2017-04,46.75,52.44
100,Virgin Islands U.S,2017-05,48.66,50.66
101,Virgin Islands U.S,2017-06,51.75,47.76
102,Virgin Islands U.S,2017-07,50.71,48.41
103,Virgin Islands U.S,2017-08,51.53,47.92
104,Virgin Islands U.S,2017-09,52.71,46.94
105,Virgin Islands U.S,2017-10,49.2,50.3
106,Virgin Islands U.S,2017-11,54.64,44.51
107,Virgin Islands U.S,2017-12,51.57,48.03
108,Virgin Islands U.S,2018-01,54.96,44.77
109,Virgin Islands U.S,2018-02,50.48,49.26
110,Virgin Islands U.S,2018-03,54.71,45.0
111,Virgin Islands U.S,2018-04,49.84,49.76
112,Virgin Islands U.S,2018-05,51.47,48.38
113,Virgin Islands U.S,2018-06,47.22,52.66
114,Virgin Islands U.S,2018-07,48.86,50.91
115,Virgin Islands U.S,2018-08,52.61,47.07
116,Virgin Islands U.S,2018-09,53.37,46.33
117,Virgin Islands U.S,2018-10,50.51,49.25
118,Virgin Islands U.S,2018-11,45.68,54.08
119,Virgin Islands U.S,2018-12,45.42,54.25
120,Virgin Islands U.S,2019-01,43.36,56.45
121,Virgin Islands U.S,2019-02,49.48,50.15
122,Virgin Islands U.S,2019-03,54.82,44.71
123,Virgin Islands U.S,2019-04,51.08,48.63
124,Virgin Islands U.S,2019-05,59.71,40.04
125,Virgin Islands U.S,2019-06,55.43,44.37
126,Virgin Islands U.S,2019-07,56.81,42.95
127,Virgin Islands U.S,2019-08,56.29,43.51
128,Virgin Islands U.S,2019-09,53.68,46.15
129,Virgin Islands U.S,2019-10,55.56,44.26
130,Virgin Islands U.S,2019-11,52.48,47.28
131,Virgin Islands U.S,2019-12,51.69,48.14
132,Virgin Islands U.S,2020-01,51.45,48.41
133,Virgin Islands U.S,2020-02,51.14,48.78
134,Virgin Islands U.S,2020-03,51.83,47.98
135,Virgin Islands U.S,2020-04,49.14,50.42
136,Virgin Islands U.S,2020-05,55.74,44.05
137,Virgin Islands U.S,2020-06,51.24,48.48
138,Virgin Islands U.S,2020-07,47.17,52.57
139,Virgin Islands U.S,2020-08,47.38,52.32
140,Virgin Islands U.S,2020-09,47.49,52.38
141,Virgin Islands U.S,2020-10,47.82,51.9
142,Virgin Islands U.S,2020-11,49.63,50.17
143,Virgin Islands U.S,2020-12,42.06,56.94
144,Virgin Islands U.S,2021-01,39.55,59.04
145,Virgin Islands U.S,2021-02,39.14,59.85
146,Virgin Islands U.S,2021-03,36.35,62.89
147,Virgin Islands U.S,2021-04,41.17,58.52
148,Virgin Islands U.S,2021-05,43.27,56.35
149,Virgin Islands U.S,2021-06,40.96,58.42
150,Virgin Islands U.S,2021-07,38.63,60.82
151,Virgin Islands U.S,2021-08,39.01,60.33
152,Virgin Islands U.S,2021-09,39.52,57.97
153,Virgin Islands U.S,2021-10,43.95,55.43
154,Virgin Islands U.S,2021-11,43.98,55.53
155,Virgin Islands U.S,2021-12,41.31,58.4
156,Virgin Islands U.S,2022-01,41.43,58.2
157,Virgin Islands U.S,2022-02,42.47,57.34
158,Virgin Islands U.S,2022-03,41.07,58.67
159,Virgin Islands U.S,2022-04,38.56,61.23
160,Virgin Islands U.S,2022-05,39.8,60.03
161,Virgin Islands U.S,2022-06,35.77,63.74
162,Virgin Islands U.S,2022-07,39.93,59.56
163,Virgin Islands U.S,2022-08,39.63,60.15
164,Virgin Islands U.S,2022-09,40.52,59.19
165,Virgin Islands U.S,2022-10,41.54,57.83
0,Wallis and Futuna,2009-02,0.0,0.0
1,Wallis and Futuna,2009-03,0.0,100.0
2,Wallis and Futuna,2009-04,0.0,100.0
3,Wallis and Futuna,2009-05,0.0,0.0
4,Wallis and Futuna,2009-07,0.0,100.0
5,Wallis and Futuna,2009-08,0.0,100.0
6,Wallis and Futuna,2009-09,0.0,75.0
7,Wallis and Futuna,2009-10,0.0,100.0
8,Wallis and Futuna,2009-11,0.0,100.0
9,Wallis and Futuna,2009-12,0.0,100.0
10,Wallis and Futuna,2010-01,0.0,50.0
11,Wallis and Futuna,2010-03,0.0,88.89
12,Wallis and Futuna,2010-04,0.0,100.0
13,Wallis and Futuna,2010-05,0.0,50.0
14,Wallis and Futuna,2010-06,0.0,100.0
15,Wallis and Futuna,2010-07,0.0,96.97
16,Wallis and Futuna,2010-08,0.0,75.0
17,Wallis and Futuna,2010-09,0.0,100.0
18,Wallis and Futuna,2010-10,0.0,68.42
19,Wallis and Futuna,2010-11,16.67,75.0
20,Wallis and Futuna,2010-12,0.0,12.43
21,Wallis and Futuna,2011-01,36.84,36.84
22,Wallis and Futuna,2011-02,43.75,43.75
23,Wallis and Futuna,2011-03,0.0,17.86
24,Wallis and Futuna,2011-04,0.0,75.0
25,Wallis and Futuna,2011-05,0.0,52.63
26,Wallis and Futuna,2011-06,0.0,78.26
27,Wallis and Futuna,2011-07,0.0,91.89
28,Wallis and Futuna,2011-08,10.58,88.46
29,Wallis and Futuna,2011-09,1.82,98.18
30,Wallis and Futuna,2011-10,0.0,91.67
31,Wallis and Futuna,2011-11,7.89,78.95
32,Wallis and Futuna,2011-12,0.0,97.14
33,Wallis and Futuna,2012-01,21.74,78.26
34,Wallis and Futuna,2012-02,13.79,62.07
35,Wallis and Futuna,2012-03,2.38,95.24
36,Wallis and Futuna,2012-04,0.0,100.0
37,Wallis and Futuna,2012-05,6.67,93.33
38,Wallis and Futuna,2012-06,0.0,100.0
39,Wallis and Futuna,2012-07,0.0,97.14
40,Wallis and Futuna,2012-08,7.32,73.17
41,Wallis and Futuna,2012-09,49.38,38.27
42,Wallis and Futuna,2012-10,15.22,43.48
43,Wallis and Futuna,2012-11,60.0,24.0
44,Wallis and Futuna,2012-12,58.33,25.0
45,Wallis and Futuna,2013-01,30.0,68.0
46,Wallis and Futuna,2013-02,38.1,54.76
47,Wallis and Futuna,2013-03,39.02,53.66
48,Wallis and Futuna,2013-04,22.12,63.46
49,Wallis and Futuna,2013-05,18.1,76.19
50,Wallis and Futuna,2013-06,6.76,14.37
51,Wallis and Futuna,2013-07,30.54,29.34
52,Wallis and Futuna,2013-08,14.25,18.62
53,Wallis and Futuna,2013-09,36.61,23.21
54,Wallis and Futuna,2013-10,7.8,47.71
55,Wallis and Futuna,2013-11,16.67,83.33
56,Wallis and Futuna,2013-12,45.33,52.0
57,Wallis and Futuna,2014-01,71.43,25.89
58,Wallis and Futuna,2014-02,69.18,28.3
59,Wallis and Futuna,2014-03,16.58,27.11
60,Wallis and Futuna,2014-04,9.41,82.18
61,Wallis and Futuna,2014-05,60.58,38.59
62,Wallis and Futuna,2014-06,67.15,28.02
63,Wallis and Futuna,2014-07,65.77,26.2
64,Wallis and Futuna,2014-08,63.99,29.76
65,Wallis and Futuna,2014-09,37.88,36.11
66,Wallis and Futuna,2014-10,65.58,29.35
67,Wallis and Futuna,2014-11,39.31,57.36
68,Wallis and Futuna,2014-12,32.84,44.9
69,Wallis and Futuna,2015-01,62.73,34.47
70,Wallis and Futuna,2015-02,68.21,14.24
71,Wallis and Futuna,2015-03,69.5,23.4
72,Wallis and Futuna,2015-04,51.67,20.06
73,Wallis and Futuna,2015-05,77.14,11.43
74,Wallis and Futuna,2015-06,56.76,36.94
75,Wallis and Futuna,2015-07,61.57,34.72
76,Wallis and Futuna,2015-08,88.02,9.78
77,Wallis and Futuna,2015-09,86.1,11.78
78,Wallis and Futuna,2015-10,74.9,18.15
79,Wallis and Futuna,2015-11,79.41,8.63
80,Wallis and Futuna,2015-12,78.42,20.22
81,Wallis and Futuna,2016-01,80.83,12.62
82,Wallis and Futuna,2016-02,91.38,8.26
83,Wallis and Futuna,2016-03,92.5,7.23
84,Wallis and Futuna,2016-04,95.13,4.25
85,Wallis and Futuna,2016-05,89.15,3.64
86,Wallis and Futuna,2016-06,83.66,4.27
87,Wallis and Futuna,2016-07,86.74,6.39
88,Wallis and Futuna,2016-08,90.91,8.56
89,Wallis and Futuna,2016-09,91.91,5.72
90,Wallis and Futuna,2016-10,93.89,4.29
91,Wallis and Futuna,2016-11,87.93,5.39
92,Wallis and Futuna,2016-12,86.72,3.22
93,Wallis and Futuna,2017-01,88.67,5.6
94,Wallis and Futuna,2017-02,88.26,9.35
95,Wallis and Futuna,2017-03,93.69,6.07
96,Wallis and Futuna,2017-04,88.55,6.96
97,Wallis and Futuna,2017-05,90.58,8.67
98,Wallis and Futuna,2017-06,88.62,8.07
99,Wallis and Futuna,2017-07,89.23,8.64
100,Wallis and Futuna,2017-08,96.8,2.83
101,Wallis and Futuna,2017-09,93.98,5.38
102,Wallis and Futuna,2017-10,93.24,6.56
103,Wallis and Futuna,2017-11,94.58,5.38
104,Wallis and Futuna,2017-12,95.21,4.7
105,Wallis and Futuna,2018-01,95.31,4.52
106,Wallis and Futuna,2018-02,87.18,12.28
107,Wallis and Futuna,2018-03,92.65,6.97
108,Wallis and Futuna,2018-04,85.58,14.32
109,Wallis and Futuna,2018-05,94.67,5.18
110,Wallis and Futuna,2018-06,92.77,5.37
111,Wallis and Futuna,2018-07,68.44,31.3
112,Wallis and Futuna,2018-08,83.44,16.01
113,Wallis and Futuna,2018-09,65.2,34.41
114,Wallis and Futuna,2018-10,87.83,11.57
115,Wallis and Futuna,2018-11,86.09,13.91
116,Wallis and Futuna,2018-12,83.88,15.92
117,Wallis and Futuna,2019-01,92.13,7.39
118,Wallis and Futuna,2019-02,90.09,9.91
119,Wallis and Futuna,2019-03,92.72,7.13
120,Wallis and Futuna,2019-04,90.38,9.08
121,Wallis and Futuna,2019-05,80.71,17.68
122,Wallis and Futuna,2019-06,93.51,6.42
123,Wallis and Futuna,2019-07,87.7,12.3
124,Wallis and Futuna,2019-08,92.88,7.08
125,Wallis and Futuna,2019-09,90.96,8.45
126,Wallis and Futuna,2019-10,92.24,7.68
127,Wallis and Futuna,2019-11,94.44,5.51
128,Wallis and Futuna,2019-12,87.16,12.84
129,Wallis and Futuna,2020-01,85.3,14.59
130,Wallis and Futuna,2020-02,82.31,17.69
131,Wallis and Futuna,2020-03,89.89,10.11
132,Wallis and Futuna,2020-04,88.53,11.39
133,Wallis and Futuna,2020-05,82.23,17.77
134,Wallis and Futuna,2020-06,84.79,14.71
135,Wallis and Futuna,2020-07,87.18,12.33
136,Wallis and Futuna,2020-08,89.05,10.95
137,Wallis and Futuna,2020-09,87.78,12.22
138,Wallis and Futuna,2020-10,91.93,8.07
139,Wallis and Futuna,2020-11,91.0,8.89
140,Wallis and Futuna,2020-12,75.04,24.96
141,Wallis and Futuna,2021-01,86.8,13.2
142,Wallis and Futuna,2021-02,82.74,17.01
143,Wallis and Futuna,2021-03,75.27,22.58
144,Wallis and Futuna,2021-04,88.59,10.93
145,Wallis and Futuna,2021-05,59.07,38.31
146,Wallis and Futuna,2021-06,63.1,36.9
147,Wallis and Futuna,2021-07,87.5,10.46
148,Wallis and Futuna,2021-08,84.58,14.2
149,Wallis and Futuna,2021-09,72.77,26.99
150,Wallis and Futuna,2021-10,74.66,24.82
151,Wallis and Futuna,2021-11,31.66,68.34
152,Wallis and Futuna,2021-12,13.86,86.12
153,Wallis and Futuna,2022-01,12.92,87.08
154,Wallis and Futuna,2022-02,18.91,81.07
155,Wallis and Futuna,2022-03,10.11,89.86
156,Wallis and Futuna,2022-04,25.55,74.45
157,Wallis and Futuna,2022-05,48.05,51.95
158,Wallis and Futuna,2022-06,76.27,23.73
159,Wallis and Futuna,2022-07,83.71,16.29
160,Wallis and Futuna,2022-08,71.53,28.0
161,Wallis and Futuna,2022-09,76.28,23.44
162,Wallis and Futuna,2022-10,78.92,20.61
163,Wallis and Futuna,2009-01,0.0,0.0
164,Wallis and Futuna,2009-06,0.0,0.0
165,Wallis and Futuna,2010-02,0.0,0.0
0,Western Sahara,2018-08,91.63,3.77
1,Western Sahara,2018-09,96.67,1.33
2,Western Sahara,2018-10,97.85,1.08
3,Western Sahara,2018-11,93.81,5.15
4,Western Sahara,2018-12,94.1,5.56
5,Western Sahara,2019-01,97.98,2.02
6,Western Sahara,2019-02,99.32,0.68
7,Western Sahara,2019-03,98.19,1.58
8,Western Sahara,2019-04,86.29,12.9
9,Western Sahara,2019-05,93.48,6.52
10,Western Sahara,2019-06,97.78,1.59
11,Western Sahara,2019-07,99.16,0.42
12,Western Sahara,2019-08,98.87,1.13
13,Western Sahara,2019-09,98.16,1.84
14,Western Sahara,2019-10,98.5,1.5
15,Western Sahara,2019-11,94.2,4.83
16,Western Sahara,2019-12,94.33,3.55
17,Western Sahara,2020-01,94.12,5.88
18,Western Sahara,2020-02,100.0,0.0
19,Western Sahara,2020-03,100.0,0.0
20,Western Sahara,2020-04,99.13,0.87
21,Western Sahara,2020-05,95.12,4.88
22,Western Sahara,2020-06,100.0,0.0
23,Western Sahara,2020-07,71.88,18.75
24,Western Sahara,2020-08,96.31,3.69
25,Western Sahara,2020-09,99.58,0.42
26,Western Sahara,2020-10,84.9,12.5
27,Western Sahara,2020-11,88.3,11.7
28,Western Sahara,2020-12,98.33,1.67
29,Western Sahara,2021-01,100.0,0.0
30,Western Sahara,2021-02,98.77,1.23
31,Western Sahara,2021-03,99.19,0.81
32,Western Sahara,2021-04,98.68,1.32
33,Western Sahara,2021-05,99.39,0.61
34,Western Sahara,2021-06,100.0,0.0
35,Western Sahara,2021-07,96.51,1.16
36,Western Sahara,2021-08,94.0,4.0
37,Western Sahara,2021-09,97.46,0.0
38,Western Sahara,2021-10,95.75,4.25
39,Western Sahara,2021-11,100.0,0.0
40,Western Sahara,2021-12,98.83,1.17
41,Western Sahara,2022-01,98.98,1.02
42,Western Sahara,2022-02,99.29,0.71
43,Western Sahara,2022-03,99.66,0.34
44,Western Sahara,2022-04,99.64,0.36
45,Western Sahara,2022-05,97.59,2.41
46,Western Sahara,2022-06,100.0,0.0
47,Western Sahara,2022-07,98.94,1.06
48,Western Sahara,2022-08,99.26,0.74
49,Western Sahara,2022-09,98.43,1.57
50,Western Sahara,2022-10,98.25,0.88
51,Western Sahara,2009-01,0.0,0.0
52,Western Sahara,2009-02,0.0,0.0
53,Western Sahara,2009-03,0.0,0.0
54,Western Sahara,2009-04,0.0,0.0
55,Western Sahara,2009-05,0.0,0.0
56,Western Sahara,2009-06,0.0,0.0
57,Western Sahara,2009-07,0.0,0.0
58,Western Sahara,2009-08,0.0,0.0
59,Western Sahara,2009-09,0.0,0.0
60,Western Sahara,2009-10,0.0,0.0
61,Western Sahara,2009-11,0.0,0.0
62,Western Sahara,2009-12,0.0,0.0
63,Western Sahara,2010-01,0.0,0.0
64,Western Sahara,2010-02,0.0,0.0
65,Western Sahara,2010-03,0.0,0.0
66,Western Sahara,2010-04,0.0,0.0
67,Western Sahara,2010-05,0.0,0.0
68,Western Sahara,2010-06,0.0,0.0
69,Western Sahara,2010-07,0.0,0.0
70,Western Sahara,2010-08,0.0,0.0
71,Western Sahara,2010-09,0.0,0.0
72,Western Sahara,2010-10,0.0,0.0
73,Western Sahara,2010-11,0.0,0.0
74,Western Sahara,2010-12,0.0,0.0
75,Western Sahara,2011-01,0.0,0.0
76,Western Sahara,2011-02,0.0,0.0
77,Western Sahara,2011-03,0.0,0.0
78,Western Sahara,2011-04,0.0,0.0
79,Western Sahara,2011-05,0.0,0.0
80,Western Sahara,2011-06,0.0,0.0
81,Western Sahara,2011-07,0.0,0.0
82,Western Sahara,2011-08,0.0,0.0
83,Western Sahara,2011-09,0.0,0.0
84,Western Sahara,2011-10,0.0,0.0
85,Western Sahara,2011-11,0.0,0.0
86,Western Sahara,2011-12,0.0,0.0
87,Western Sahara,2012-01,0.0,0.0
88,Western Sahara,2012-02,0.0,0.0
89,Western Sahara,2012-03,0.0,0.0
90,Western Sahara,2012-04,0.0,0.0
91,Western Sahara,2012-05,0.0,0.0
92,Western Sahara,2012-06,0.0,0.0
93,Western Sahara,2012-07,0.0,0.0
94,Western Sahara,2012-08,0.0,0.0
95,Western Sahara,2012-09,0.0,0.0
96,Western Sahara,2012-10,0.0,0.0
97,Western Sahara,2012-11,0.0,0.0
98,Western Sahara,2012-12,0.0,0.0
99,Western Sahara,2013-01,0.0,0.0
100,Western Sahara,2013-02,0.0,0.0
101,Western Sahara,2013-03,0.0,0.0
102,Western Sahara,2013-04,0.0,0.0
103,Western Sahara,2013-05,0.0,0.0
104,Western Sahara,2013-06,0.0,0.0
105,Western Sahara,2013-07,0.0,0.0
106,Western Sahara,2013-08,0.0,0.0
107,Western Sahara,2013-09,0.0,0.0
108,Western Sahara,2013-10,0.0,0.0
109,Western Sahara,2013-11,0.0,0.0
110,Western Sahara,2013-12,0.0,0.0
111,Western Sahara,2014-01,0.0,0.0
112,Western Sahara,2014-02,0.0,0.0
113,Western Sahara,2014-03,0.0,0.0
114,Western Sahara,2014-04,0.0,0.0
115,Western Sahara,2014-05,0.0,0.0
116,Western Sahara,2014-06,0.0,0.0
117,Western Sahara,2014-07,0.0,0.0
118,Western Sahara,2014-08,0.0,0.0
119,Western Sahara,2014-09,0.0,0.0
120,Western Sahara,2014-10,0.0,0.0
121,Western Sahara,2014-11,0.0,0.0
122,Western Sahara,2014-12,0.0,0.0
123,Western Sahara,2015-01,0.0,0.0
124,Western Sahara,2015-02,0.0,0.0
125,Western Sahara,2015-03,0.0,0.0
126,Western Sahara,2015-04,0.0,0.0
127,Western Sahara,2015-05,0.0,0.0
